id,latitude,longitude
"2386",31.9653265604,80.9534614949
"2387",11.0904457544,82.0442812976
"2388",19.5969337024,84.0353264913
"2389",14.3314811743,90.2074294996
"2390",35.8893744742,80.3604467360
"2391",28.3374172810,72.3529137071
"2392",9.4121424515,71.3409020505
"2393",13.9231464091,81.1554776929
"2394",23.8180150837,82.3208356679
"2395",28.7143524973,87.1321045921
"2396",35.7010847708,79.4938987837
"2397",13.4139842480,71.5351989883
"2398",27.8073419386,72.7642681236
"2399",10.4772791876,75.9213775547
"2400",32.3549012000,71.9398074380
"2401",32.5771675154,77.7141073893
"2402",29.5327204891,83.2653593929
"2403",26.5395237511,79.2987102777
"2404",32.5445971176,90.2054655977
"2405",13.7883162135,86.9317973034
"2406",28.2048049690,75.4842930671
"2407",8.2310016268,94.5254005853
"2408",33.3200633510,73.7467991680
"2409",13.9982478888,74.6082375252
"2410",28.5059562772,89.3248022953
"2411",25.7294113461,69.0592279354
"2412",26.9532401899,70.7588503087
"2413",20.4316814606,93.1470569899
"2414",20.1463922256,84.4888058791
"2415",33.3793951386,87.6844797288
"2416",15.5961932846,70.0144870813
"2417",19.5565486970,72.6465868355
"2418",21.1718690672,77.9599329132
"2419",11.0744049139,95.9828803775
"2420",28.0973418214,77.7637798740
"2421",31.6227460857,76.6147882479
"2422",11.3445589002,71.8246761150
"2423",11.9957816516,82.3684261377
"2424",8.2205810593,91.5509685412
"2425",22.9646576771,68.5677169381
"2426",24.5940973673,91.8853020038
"2427",27.6058422459,77.6727433964
"2428",36.2221699279,96.8335042539
"2429",22.4983685670,81.9913381688
"2430",26.1748259235,94.8815991655
"2431",7.3874173004,81.9108282983
"2432",8.3419230793,89.9423446678
"2433",24.6365770036,89.6604178535
"2434",36.4540384610,79.5569701789
"2435",21.3538481954,81.6355456744
"2436",29.9858922393,72.6763363107
"2437",33.5778501352,71.3527220451
"2438",33.0527035746,69.5489766207
"2439",7.4279217299,77.1546178055
"2440",11.3616125252,74.6902718901
"2441",16.6995425274,89.8129515200
"2442",14.4071024027,89.9671042391
"2443",17.3937503454,82.5284145816
"2444",32.0293851857,73.4898306972
"2445",17.8608094950,68.3219761370
"2446",26.6604730698,95.1515718435
"2447",7.8953833221,96.3476689247
"2448",8.7615463672,78.8181479274
"2449",9.6479415587,96.0893920018
"2450",20.8012405606,93.7533454253
"2451",23.3031397966,73.8414672273
"2452",20.5134248204,79.1427721905
"2453",15.2366129187,74.5662652731
"2454",10.6155835946,82.5106400955
"2455",28.4929833036,82.4525095770
"2456",7.8455823942,68.3749943979
"2457",17.0553946169,77.1949164248
"2458",24.0691633316,87.4136848552
"2459",27.8510176553,78.9686246893
"2460",11.8948033691,75.1616630805
"2461",33.1063136077,72.7730285201
"2462",22.8710115859,86.3990107669
"2463",29.2184072546,74.1551680089
"2464",28.6691284109,79.3177174361
"2465",22.0181673398,84.7559698373
"2466",8.5368900820,89.7062452940
"2467",33.1871586390,76.8492251903
"2468",12.0048358323,89.6857050234
"2469",33.4192900378,79.6457622280
"2470",29.4597977150,79.3626648184
"2471",7.5262995922,83.9645052206
"2472",12.2440319871,75.0570784470
"2473",7.0783297478,89.2508725132
"2474",10.7498340767,75.4299842265
"2475",15.6841303368,84.6708643149
"2476",13.3359335379,80.9457182361
"2477",25.8574215136,91.8777148487
"2478",10.3158980522,72.9008449801
"2479",30.8383727807,86.6056414517
"2480",32.8959162442,76.4299947875
"2481",31.5415927605,81.0819487281
"2482",37.0594850652,86.3839372850
"2483",20.0206807087,84.4852400059
"2484",22.3031055019,69.8801346676
"2485",13.3103592948,88.8135130822
"2486",11.1721498149,79.8056537768
"2487",19.7897138665,82.6575978213
"2488",14.9434562966,74.7062498248
"2489",11.5939882954,70.6520666899
"2490",10.5062300318,97.2172955697
"2491",35.8967899858,91.7222937795
"2492",36.9701887907,70.0419343671
"2493",24.5855140354,95.8084821156
"2494",13.8153797258,75.3066714043
"2495",29.3116876956,89.6689272300
"2496",30.0916485825,68.2452171388
"2497",12.2576187078,77.9444431106
"2498",33.9083829239,92.2649859003
"2499",10.7953234685,77.3781220807
"2500",32.2063301497,69.8484435685
"2501",23.7760181623,80.3427385923
"2502",34.0166242144,76.3651459397
"2503",26.3460026936,74.0394418536
"2504",24.2859840679,75.7595608973
"2505",15.7528261070,95.2089722157
"2506",17.0714177699,86.6985587855
"2507",9.5125333756,77.5136514927
"2508",35.6790520691,75.6285294420
"2509",25.3084617259,71.7693501300
"2510",17.9057499272,96.3845517642
"2511",36.9104956126,84.2608262124
"2512",27.7811261043,94.6691699101
"2513",32.1409804687,83.0096622823
"2514",11.1054639687,81.5022459699
"2515",8.1715657835,83.4309836608
"2516",15.0150921394,82.4235982008
"2517",30.3594731110,76.2233914811
"2518",35.3843145919,78.6840608842
"2519",12.0632742763,74.3632190568
"2520",19.7775072412,84.4283813851
"2521",17.6184060471,88.2533603510
"2522",7.7890043526,85.0543370517
"2523",17.3275807856,86.8807929692
"2524",26.7858700682,77.6158527570
"2525",28.5506454306,90.7248121747
"2526",34.2770451399,77.9340218756
"2527",7.0420479165,86.8732679222
"2528",14.9613125846,93.1730698347
"2529",9.7393921052,87.4586081680
"2530",21.5382427419,89.5083824287
"2531",20.2845125507,93.0232451864
"2532",21.1367482839,90.6323315612
"2533",14.8261369512,96.4719210031
"2534",23.0416891148,76.5341489615
"2535",19.2666245266,88.8263605326
"2536",13.0264337902,70.2834514306
"2537",30.8391061523,95.8301729549
"2538",13.4121301236,91.7874883099
"2539",15.8572535010,74.1406953555
"2540",29.7748408031,90.5054431721
"2541",35.9651573761,69.0756261382
"2542",8.0866061039,71.4488032477
"2543",27.9610967962,92.6632363923
"2544",25.5786535059,76.9382351430
"2545",21.0285622355,77.4219788828
"2546",21.4629429715,68.1719223791
"2547",28.6720698962,91.0053637352
"2548",9.1437531010,84.4529915378
"2549",12.1738699243,79.8006856914
"2550",20.5131626780,78.1930845948
"2551",35.4110508853,88.6315768951
"2552",36.1760139219,92.5026553757
"2553",6.9239059090,69.5696011508
"2554",19.2436168264,80.6246550548
"2555",32.1674226096,86.8062473465
"2556",17.4501638615,86.9188807655
"2557",16.3864293250,82.9504592053
"2558",18.6922475230,92.1786321340
"2559",26.9080771240,82.1362983544
"2560",31.2957622875,71.3659209669
"2561",31.6642435604,91.6494433135
"2562",36.7591677521,77.1762614184
"2563",11.8507865970,81.8086998969
"2564",33.8738798184,84.0881497627
"2565",33.9868236486,87.4017316463
"2566",19.0345339688,73.0812504002
"2567",16.2897613718,81.1301817017
"2568",21.1976424999,71.6277357150
"2569",12.7529034485,84.0667904937
"2570",32.6520992464,84.3467146076
"2571",22.4325457382,75.9396125513
"2572",31.3734482030,89.6247214186
"2573",32.3372387836,68.3848459125
"2574",7.6509551623,72.2974615101
"2575",12.4676734504,88.1275353371
"2576",18.9252068099,74.1228734587
"2577",18.2479571724,85.6979882281
"2578",11.7033819826,78.3797822564
"2579",22.5587529783,94.6782537972
"2580",11.0168230448,96.4656717474
"2581",18.5281628977,95.6949276470
"2582",23.2643113632,77.9033078886
"2583",26.7752488585,96.2518698793
"2584",18.6473177775,74.1090532930
"2585",15.3433571718,83.6349120376
"2586",18.5101451451,74.1928143181
"2587",16.6237518757,71.1450878687
"2588",14.8903731539,91.6584088316
"2589",18.3579196885,72.1933191215
"2590",10.3294401413,74.3640999980
"2591",22.3111003460,89.2016482363
"2592",25.8314828015,79.0035511515
"2593",22.9882165930,74.6053748613
"2594",33.4865165314,88.4597335555
"2595",16.7511212191,76.7268662984
"2596",29.3402166312,77.1190935528
"2597",25.5728380465,93.1739361554
"2598",16.7509900767,71.5150606733
"2599",34.4281420030,90.0802697503
"2600",16.8311775421,77.5862533169
"2601",16.9696263719,84.0304607675
"2602",10.5341495903,75.0979864161
"2603",19.0109398201,84.0930401171
"2604",29.4139472927,95.1774373115
"2605",32.1501001967,81.5463581224
"2606",25.0775655969,85.4388832132
"2607",10.5022058402,90.9393580773
"2608",24.3818244551,93.3967423225
"2609",30.3048127710,75.0664761280
"2610",12.0158232571,94.9108906072
"2611",23.7846294073,86.1097330314
"2612",21.2177806995,69.9252003267
"2613",20.5670504845,79.4444943155
"2614",35.9494175308,84.9290671922
"2615",28.8917930753,76.7609838803
"2616",33.2456327011,85.6587802685
"2617",26.7871422746,84.9551267402
"2618",29.8064185743,85.0947701030
"2619",10.3531576502,91.5695176081
"2620",19.0323314894,90.4963853780
"2621",16.9624003677,92.4902256431
"2622",32.1358175310,72.5345492424
"2623",15.6129945673,77.9779311098
"2624",18.2476403686,85.4927848094
"2625",18.1735447279,77.2603211422
"2626",29.6282589265,70.8105405548
"2627",14.8569756482,83.6636987232
"2628",16.4117802395,70.4600566527
"2629",18.6236298561,80.8813555823
"2630",19.2120134314,73.0725262107
"2631",36.7187777006,96.0694300168
"2632",22.9148312065,79.8007374060
"2633",23.6864583866,70.3038255891
"2634",16.9469024964,87.3148765440
"2635",13.7141197261,93.6176816402
"2636",10.8704479704,75.2868642515
"2637",32.1343699568,78.4726694557
"2638",25.9151939835,90.8243809119
"2639",32.1229708925,74.3040637762
"2640",22.0791254752,78.7793824161
"2641",32.8056145230,90.1307997206
"2642",29.4239074387,75.9992865539
"2643",19.5253998005,73.2012424717
"2644",33.9588789777,77.5530928777
"2645",13.1976548828,92.0134066432
"2646",10.0241245905,95.5818824559
"2647",11.2982257653,77.8732578324
"2648",23.8110385000,96.3212040689
"2649",19.5863387991,88.4731296614
"2650",20.4031616999,89.0157894526
"2651",19.3078001226,77.6031307013
"2652",24.7411092089,69.2145925046
"2653",24.9411376919,94.9382814950
"2654",24.3981581172,94.2767450997
"2655",28.7327512889,97.0894529272
"2656",20.9698355989,70.3454586174
"2657",33.6443470609,97.1746655876
"2658",15.6459516127,77.1146427387
"2659",7.3176487663,70.7172593333
"2660",32.5454846890,80.1867531358
"2661",16.8092244097,96.4584321856
"2662",26.8618885358,91.9167072315
"2663",6.9672047033,91.0704767397
"2664",14.3108588167,73.0880780481
"2665",31.7741659539,93.2825560317
"2666",10.8266973952,92.3683165792
"2667",27.9721214445,91.5667521897
"2668",32.0612239878,85.0384974168
"2669",29.7679838143,70.4234161539
"2670",7.6614963898,83.0897248667
"2671",14.0735477695,68.9089732058
"2672",8.8173972653,84.5901091114
"2673",7.4381201830,85.0832359080
"2674",15.1898111217,90.7470319494
"2675",24.8663029581,91.1807105177
"2676",7.9190044686,96.9785623537
"2677",11.4550102335,93.1363665264
"2678",7.7848696223,75.6321756297
"2679",26.1371722402,71.2528951928
"2680",17.2489874704,68.1570434737
"2681",32.2210524009,83.1093076046
"2682",13.7756131723,74.1461858495
"2683",7.0307808830,93.4233853290
"2684",19.1817233525,84.1330358156
"2685",20.3686409096,83.9652328472
"2686",25.8701443676,94.7685871326
"2687",30.7588490059,79.0129157879
"2688",12.6178265446,96.1446912185
"2689",20.1136261692,89.6843634797
"2690",36.3856693593,78.9529420823
"2691",36.7021461865,79.9734783581
"2692",25.5411640011,88.1724634793
"2693",36.4268382124,72.7064188369
"2694",28.7129061540,94.1983628104
"2695",34.1555776872,74.6936418444
"2696",25.8186764359,92.4970191809
"2697",29.1728161490,92.8570778557
"2698",10.2448864028,73.4275448561
"2699",18.8129272183,77.4678414832
"2700",11.8497153138,83.3664476866
"2701",36.6110161523,68.2428738472
"2702",13.8085679194,86.4630413906
"2703",32.9992599170,76.8221803828
"2704",27.5425699460,87.9600424225
"2705",7.2161693797,76.1436900121
"2706",31.4957669986,87.4387011204
"2707",18.3277532465,81.4845176009
"2708",19.6654193046,71.7666652054
"2709",26.0869663536,73.4768412748
"2710",27.9748106234,80.3318703942
"2711",13.1507520686,92.7394590180
"2712",16.1241431771,92.9949293942
"2713",7.5308251484,97.1203966604
"2714",21.2723758940,68.8401076837
"2715",36.3516108751,88.4577828766
"2716",15.9361495882,78.1108332905
"2717",21.7240006133,70.2931931701
"2718",17.5688257073,72.3751489858
"2719",13.6676925764,84.3557916498
"2720",26.0579149242,78.8771018672
"2721",30.8700691420,68.6795722696
"2722",24.7370928267,93.6521105710
"2723",34.0910978165,69.7229962640
"2724",29.5001428562,86.1598911541
"2725",22.6782368594,85.3147230417
"2726",19.5159207648,74.9752616315
"2727",32.7365107477,86.0538599703
"2728",34.5224456364,73.0285656785
"2729",21.0079694651,75.6375180496
"2730",31.1360961632,81.1477104079
"2731",14.0188432583,88.1581601552
"2732",27.9201625948,92.5740297610
"2733",17.4127249173,69.6890861963
"2734",22.2843913206,81.7955435898
"2735",27.9474901808,92.9643995786
"2736",16.2900936882,96.2659246363
"2737",20.6649187692,89.4356293626
"2738",15.9764773518,76.3578534445
"2739",25.8469823854,73.7533820030
"2740",7.7214702457,80.6834563992
"2741",11.5655936888,81.1179032210
"2742",10.1925429557,90.4553875640
"2743",18.8586712900,87.7257012737
"2744",35.6886001206,86.2676837753
"2745",19.5532786302,88.6017164370
"2746",32.9493672036,92.4783205934
"2747",25.5168043727,80.3287999057
"2748",21.8101249930,85.7249441423
"2749",31.7671324232,70.2714419294
"2750",36.3425012308,79.3263342499
"2751",20.0244991895,85.9515071574
"2752",14.2064137973,74.6420910316
"2753",24.7760450605,75.5248555212
"2754",22.6251098640,82.1760548577
"2755",30.8506622998,77.2391401459
"2756",35.6556573718,73.1558482103
"2757",21.0898856318,95.2258159084
"2758",28.7429004552,84.2206752825
"2759",33.8799873567,83.4972298157
"2760",27.4151372476,87.3671228507
"2761",36.6580964988,90.4656581473
"2762",21.8780407252,74.3191594563
"2763",10.1500842936,75.7492027118
"2764",30.0220530359,91.7605835859
"2765",25.9393987691,81.2069911779
"2766",30.2093222138,78.5163889887
"2767",10.0171475765,76.3309414967
"2768",17.7229095504,73.2911460309
"2769",19.3156415478,93.7709544151
"2770",30.1223267867,81.4369235469
"2771",13.1387121231,91.9977450281
"2772",22.5700039684,84.4939772607
"2773",7.4823206670,72.4042854747
"2774",7.8296528011,72.8442397335
"2775",14.5791191438,78.8749360526
"2776",24.0126211004,88.2492719631
"2777",22.4160712809,77.6774959364
"2778",18.3237852674,85.0698049693
"2779",13.5754187640,88.4024013000
"2780",17.4335585522,69.5666344181
"2781",32.2368568312,72.7077054622
"2782",9.0410933265,79.6008719199
"2783",18.4120778746,91.0897635465
"2784",31.0226773921,70.8648298821
"2785",37.0866609055,75.4115536416
"2786",14.7556394364,84.2387821197
"2787",13.7859311375,95.1301446957
"2788",11.6461167790,72.1638101772
"2789",7.6697456709,93.6361344208
"2790",12.3656729518,92.3292604198
"2791",9.3645557398,79.6776683992
"2792",10.8582994373,74.5467590375
"2793",13.4635667839,73.2859743838
"2794",37.0152718491,91.3534119131
"2795",7.0826645537,85.7613617134
"2796",17.9230316243,72.8828557469
"2797",25.8413854698,75.1549775229
"2798",19.9900738951,95.2756503601
"2799",12.8176522982,69.4102520525
"2800",18.9239899447,93.8114878804
"2801",21.2681223954,78.2029147170
"2802",11.6144947071,70.1807431687
"2803",21.2914932803,82.6352238087
"2804",35.1199289270,83.8024017647
"2805",34.5440795575,92.9642030840
"2806",30.1862136816,92.2767904692
"2807",19.7944668771,77.9860010443
"2808",35.8389772012,86.1834129308
"2809",28.0923119067,91.6905694206
"2810",28.7799794507,68.3052587642
"2811",30.1663767540,89.1319731164
"2812",36.7539166482,89.6036306152
"2813",10.9737907842,79.2346873054
"2814",15.3704704425,78.2418550954
"2815",28.5650512798,72.9770073640
"2816",34.3267174952,90.5907745532
"2817",23.8109375768,82.6554442576
"2818",14.6815489144,83.4209459316
"2819",34.6477288993,92.7724905038
"2820",7.3815194347,70.8240615611
"2821",30.6814714564,79.2834277284
"2822",32.3553560146,88.3071134802
"2823",16.3370415099,69.3867309422
"2824",18.3349862482,81.9806532312
"2825",24.0879656458,72.9642523064
"2826",34.7929481896,83.8166383811
"2827",28.0971893527,75.5058651442
"2828",21.6857540032,81.9916067927
"2829",35.1188065921,72.8353754373
"2830",10.2986942040,90.5898868865
"2831",24.0140245361,74.2831719709
"2832",21.9830323378,71.1672826914
"2833",22.7907362933,88.9371748469
"2834",15.7498822820,92.0060979891
"2835",24.6893684949,68.8731976357
"2836",32.2763486630,96.3077943323
"2837",14.8677793807,90.7009786536
"2838",11.5802716551,84.1671885276
"2839",8.1305521788,94.7010580177
"2840",11.3677004765,88.2010277226
"2841",8.8000682253,75.6654500750
"2842",36.9258826208,72.1246257365
"2843",16.1927384952,89.5343213646
"2844",19.3291435644,82.1048798961
"2845",20.3614274404,92.7219486277
"2846",32.5925618050,96.6100792746
"2847",14.7935511626,96.3012419575
"2848",26.4929865997,85.8054499405
"2849",14.3978887815,77.1458829029
"2850",29.0577961205,72.4331932037
"2851",22.6229137907,93.1435408793
"2852",15.9059864381,83.5169368025
"2853",35.9184531827,84.3185567167
"2854",18.8729587021,78.7544492651
"2855",33.9565536700,74.3731362714
"2856",16.8039301996,92.7455088302
"2857",25.9256526671,91.3371906586
"2858",14.3389986200,92.7888904411
"2859",20.0914464521,71.2604726606
"2860",22.3108100337,75.0262409761
"2861",30.6091915426,79.7014872160
"2862",12.8697537667,89.9453732261
"2863",15.9975813522,88.9390363416
"2864",31.9467578892,92.6791492462
"2865",12.5711697940,90.2844533228
"2866",14.3149224862,72.3322168358
"2867",21.0373293390,78.2967533664
"2868",32.5447293921,97.2792248387
"2869",25.8288253401,76.4483438811
"2870",26.7761323733,89.6610156824
"2871",20.6453271630,73.3118189205
"2872",32.1475944348,92.2518154760
"2873",31.0703271426,90.5612861845
"2874",8.3815522168,76.7395044185
"2875",20.5793019267,83.6879001893
"2876",10.8561803433,95.7571685241
"2877",29.0193382570,70.1540706869
"2878",31.7185746562,88.9852206642
"2879",26.5722315111,79.6228681488
"2880",24.9161419398,71.0553670378
"2881",34.3272955182,80.7741523374
"2882",27.2444891925,86.2088462350
"2883",9.3199800482,76.9100551963
"2884",9.2156990993,92.4202056668
"2885",7.8167673044,96.5564727033
"2886",16.7916748191,95.0557740760
"2887",13.4747270290,81.9961314450
"2888",16.5923255860,94.9104931847
"2889",6.7668711034,78.2958827409
"2890",16.3761176631,89.8433544002
"2891",19.3778600748,80.3099292871
"2892",18.5208539193,72.7255214718
"2893",14.9287562683,89.2030124290
"2894",22.6567668151,80.5806414460
"2895",27.6285639761,81.2837143286
"2896",12.8335684432,76.5897812724
"2897",28.7490999480,93.8353878529
"2898",36.5781766649,95.9105860598
"2899",29.2894368959,72.3495705274
"2900",18.1328336234,88.6539950047
"2901",22.4236314101,68.7623592172
"2902",17.5380891289,75.2930924513
"2903",19.6426117441,96.3625481533
"2904",21.5898937475,70.9167630259
"2905",35.2595447917,95.0776553362
"2906",9.8011761445,94.7577231343
"2907",18.7397635598,68.4936889319
"2908",32.7230865360,69.5111163173
"2909",22.5432943004,69.0911996458
"2910",24.3253212831,81.2984841532
"2911",12.9417398516,94.0782759044
"2912",35.4464189764,83.4327588154
"2913",11.0345142835,68.9088372527
"2914",22.6418994702,90.6056899124
"2915",32.4513642157,84.4208211981
"2916",22.2785837478,97.2422976881
"2917",19.0617467261,69.6231497266
"2918",31.1695683819,96.2072700704
"2919",23.8299284048,95.0717816835
"2920",23.2733086422,68.3782348742
"2921",7.4784629521,73.7759657618
"2922",10.8379574069,77.5018403721
"2923",8.5974177715,78.7332081358
"2924",35.7626091660,71.4343052333
"2925",11.9974020631,76.3457636143
"2926",17.3974793088,90.5925934503
"2927",19.8226669973,80.5100267659
"2928",30.6793324366,82.9535192425
"2929",33.6812273781,82.7632990400
"2930",11.6988780909,89.2231460246
"2931",11.1991893511,80.3043081188
"2932",34.9199053787,70.7403612260
"2933",14.8917977092,77.3113006104
"2934",19.0173360214,81.8581662077
"2935",12.6780369568,75.8511400822
"2936",35.0099848899,77.1234776646
"2937",34.1275026489,74.3291953892
"2938",26.9106585299,97.0401340828
"2939",10.0975657095,76.3955943864
"2940",18.1750299006,74.1690762936
"2941",28.0918525825,71.2247140960
"2942",7.7983426293,70.1768255128
"2943",13.8224683818,83.2495004201
"2944",22.6849866426,77.2649004603
"2945",19.8892272425,86.4208662387
"2946",9.6691599651,75.7873153492
"2947",14.8445318396,76.7884746315
"2948",30.2534076481,72.3841494728
"2949",29.4032041205,93.2328431011
"2950",31.8008786863,96.6437535826
"2951",25.5492152399,95.0060092363
"2952",8.6661627790,91.6132273448
"2953",6.8439549460,85.0791235380
"2954",20.5534456667,68.9142559624
"2955",15.3873302224,68.5992510401
"2956",16.4151295185,70.4082022975
"2957",26.4961469605,88.9732271559
"2958",8.3958354689,82.2849887294
"2959",12.1941431185,90.9401144373
"2960",30.4264651890,96.9014034389
"2961",20.0968094373,87.2090762647
"2962",32.8567585504,72.6032026196
"2963",13.4666714596,79.6124263598
"2964",34.9166605733,81.0693737964
"2965",23.6498192690,75.5625517633
"2966",25.9938716340,74.7211925156
"2967",7.6832499881,90.7482328229
"2968",36.9607935566,75.9492792068
"2969",24.3915281385,71.8634462362
"2970",32.1671777999,84.3487379475
"2971",21.8106002181,88.8103107669
"2972",9.7832508974,95.8155702170
"2973",10.6274237145,77.8208368084
"2974",32.5805813608,88.2009441168
"2975",21.8331295432,86.0072055585
"2976",10.2469885410,85.6001233619
"2977",15.4270928011,91.9167906057
"2978",19.9545031970,94.4185654431
"2979",19.9844360476,74.5944195853
"2980",23.3637228512,84.6083633901
"2981",26.8354988679,68.8188654339
"2982",22.5957377658,78.0409967536
"2983",12.6065481192,74.6555590766
"2984",12.8815444376,77.1510630207
"2985",13.9851408485,94.9216402370
"2986",10.9711178018,96.5043026827
"2987",36.8417097880,80.4939752123
"2988",7.3932397895,79.0837401428
"2989",28.8660541145,88.0024216645
"2990",32.1647517868,96.4830132583
"2991",30.0705408890,96.6552385309
"2992",19.8103951313,90.8477154117
"2993",26.4700651030,74.0204359464
"2994",7.2700217799,93.1840530982
"2995",36.0157117514,91.7620624227
"2996",14.4058274743,79.9577570241
"2997",13.3988652128,91.0561826093
"2998",18.4220654477,86.5787368395
"2999",36.3897520626,75.6549064609
"3000",24.8439619200,85.7913837278
"3001",30.1846173529,77.2535485743
"3002",22.0813063608,93.5063956311
"3003",17.5389002748,84.6803758498
"3004",15.9681068447,69.7572806207
"3005",22.8458935304,93.3539536062
"3006",18.3405907604,82.1774600073
"3007",15.9434945535,83.3543423460
"3008",20.4458303449,95.1256459940
"3009",12.3131261605,80.6945808525
"3010",25.5495399738,82.4525710335
"3011",26.4435360594,89.2696957090
"3012",7.7508521520,91.5524388898
"3013",16.5366450726,85.6357515379
"3014",11.2932348591,92.0018700893
"3015",12.8605001844,92.4110610537
"3016",10.5039148159,89.5182209147
"3017",16.3560895334,88.1158674908
"3018",15.0284442296,82.2127548747
"3019",19.1024799883,88.2660295752
"3020",23.3275552518,74.3568279914
"3021",11.2305835217,94.8285029226
"3022",26.2848975442,95.7300233221
"3023",36.4668279835,84.8384572397
"3024",24.3153826197,96.3877518572
"3025",22.5101224074,70.2187196262
"3026",27.1671405691,89.9223046304
"3027",14.7290673193,83.9008259111
"3028",27.4477400783,83.7620374800
"3029",13.7650394045,76.7805291726
"3030",37.0527431084,91.4658965039
"3031",20.3445792427,85.2205082216
"3032",17.3641740745,78.3573035018
"3033",34.0453185536,86.7983676985
"3034",12.2276266135,86.7603210254
"3035",26.9427576443,70.3443824183
"3036",31.0166583856,71.7930323008
"3037",7.5975355889,79.3527845239
"3038",9.7964648612,81.2481731684
"3039",16.5254094663,68.8440478672
"3040",15.5519447139,80.6368173941
"3041",36.5970742233,74.0519552777
"3042",18.0894007281,86.2695432293
"3043",18.9549504452,73.2733116653
"3044",12.3921722196,85.3481497808
"3045",11.6697406470,70.6184100268
"3046",30.3493738407,84.7144676525
"3047",15.4722511453,91.1141252854
"3048",9.3924405353,95.3553700040
"3049",31.6247085534,68.2311463435
"3050",22.8496851709,97.0234642753
"3051",17.4042992256,74.1708787685
"3052",34.9228772077,77.2488781253
"3053",22.6062280395,73.8075524181
"3054",33.7166960779,77.9968077990
"3055",11.8134476939,72.0610877187
"3056",7.0521580807,68.7507155911
"3057",10.4275304166,75.4689947960
"3058",23.7765416601,76.0144177126
"3059",11.8455380044,88.3815042662
"3060",11.6622395155,68.4050267531
"3061",13.1666474762,83.1140951928
"3062",8.1077052921,94.0846692687
"3063",15.6793096012,85.0772266328
"3064",35.0241972288,77.7897266919
"3065",7.1903413695,88.8696856193
"3066",18.2487622883,76.0172303939
"3067",17.7780874932,76.8101304138
"3068",8.7284897749,94.6428128844
"3069",21.3346248288,71.6990810909
"3070",7.9665550962,84.9817759233
"3071",11.1707833788,92.0245369852
"3072",32.1015049285,70.0630536037
"3073",7.5576509011,93.7858715887
"3074",19.1969741465,71.5633004673
"3075",20.3540906962,69.4808792777
"3076",11.8296739919,70.5034660274
"3077",22.8343317455,90.1115128894
"3078",35.5980080826,88.3807701848
"3079",25.1814641439,82.0504248975
"3080",18.2906685502,86.3780109524
"3081",11.4877665067,89.3107164659
"3082",16.3456267669,96.3897404749
"3083",31.0664963747,93.1779287846
"3084",34.3191251674,88.9295967948
"3085",34.9354257372,73.8094221689
"3086",20.8596571545,79.9410338426
"3087",26.0606394206,76.8768027163
"3088",17.4825776654,81.9903102476
"3089",25.7772417846,86.4617029405
"3090",31.3753045110,89.5892988843
"3091",32.5569535941,85.1354060549
"3092",17.9215562703,72.3307776761
"3093",13.5648726266,78.2071247015
"3094",31.2481173006,79.5059971824
"3095",9.0218152140,88.6483095465
"3096",36.5958090507,88.2674574492
"3097",20.2651550803,90.0165225068
"3098",17.5577167197,82.4043379244
"3099",8.3523769297,77.8043518597
"3100",33.9747779992,77.3935873700
"3101",12.8484716881,69.4419270031
"3102",35.4642354798,92.5177215562
"3103",12.6790160462,75.8854250377
"3104",6.7980042837,77.5917331888
"3105",8.2999985153,96.8300558902
"3106",13.6080682642,96.6353982636
"3107",17.8124261227,71.4059069378
"3108",24.8773327398,93.3734621027
"3109",23.3654785376,89.7551535549
"3110",16.6016028135,89.2843675105
"3111",19.7094825662,80.2623401325
"3112",28.5520963569,85.1666895143
"3113",33.4194923832,87.3802566565
"3114",25.5030468780,83.0593161433
"3115",27.0519932731,86.9140201257
"3116",7.5828319137,97.0475990251
"3117",11.1962833444,85.2218875021
"3118",8.4159097399,71.0218864131
"3119",13.7456204751,92.9569901317
"3120",18.9121517901,93.2428440117
"3121",14.4036147032,74.3437011347
"3122",10.9873155552,94.6865368253
"3123",13.5250757516,88.6714150862
"3124",29.3487505233,79.5288320682
"3125",26.3753884127,90.3986803685
"3126",24.6841688818,75.8394176518
"3127",16.6582217897,68.2602849143
"3128",29.8014922330,81.6962910743
"3129",17.3066289760,95.2858262807
"3130",32.6643838484,88.8882075170
"3131",30.0494192515,92.5422771411
"3132",18.8434101983,85.7723594284
"3133",22.3149580906,81.0086161170
"3134",30.0080911032,82.6467310367
"3135",34.2299206725,79.6678177481
"3136",10.9753255967,77.8477702024
"3137",6.9580353473,71.2404696496
"3138",16.2676477949,92.9760341248
"3139",32.6090950621,71.0295598127
"3140",15.4404655421,85.4110570596
"3141",8.7141346563,82.6932852273
"3142",29.6567318577,85.2741643376
"3143",35.8888399215,92.6973839075
"3144",14.9744772617,89.6594495113
"3145",27.6230869175,79.6393944180
"3146",23.6640789224,71.6234836840
"3147",21.0736484628,74.9865048368
"3148",13.0218331020,73.7083204974
"3149",11.5518681523,71.2813992666
"3150",10.3412601480,70.9652511794
"3151",10.8345381664,84.2038627553
"3152",35.1191237714,78.7026412557
"3153",26.8746727395,87.1974767414
"3154",10.6621464462,70.6570295763
"3155",10.3801231150,88.2431680071
"3156",31.5752369327,87.6164857067
"3157",20.0485673467,73.3335192049
"3158",22.9643496723,94.4808743550
"3159",10.9305343030,86.6960654875
"3160",31.4163782309,83.3422597683
"3161",11.4448628302,86.4558300097
"3162",29.4164132781,94.2748747295
